Id,Label,d20,d13,d12,d11,d10,d9,d8,d7,d6,d5,d4,d3,d2,d1
48061577,mehrganH,2958,63,0,0,63,11,36,4901.439,369,92,3,2,6,52
48074490,sazegara,1,162,0,0,69,15,50,4901.364,19512,11326,0,5,10,54
48099594,maralllo,2959,64,0,0,37,31,24,4901.196,250,1593,7,23,1,6
48109392,AvaAlinaM,5,810,0,0.025,469,432,61,4901.34,7058,959,86,141,205,37
48113576,Vahid_Beheshti,1,199,0,0,52,13,36,4901.32,680,2518,4,9,0,39
48117488,sachavessy,1,199,0,0.1,2033,1788,60,4901.312,38681,255,170,1598,20,245
48132253,Zendeh_Iran,1,162,0,0.21,1792,1732,63,4901.299,144317,197,176,1493,63,60
48133043,AvayeZan,15,337,0,0.102,1550,1515,62,4901.292,11304,1894,49,1466,0,35
48137676,atefeh_eghbal,1,162,0,0.065,973,790,63,4901.287,49840,1061,42,697,51,183
48139873,Sarbas1982,2960,65,0,0,30,8,26,4901.068,792,315,2,6,0,22
48142027,KChastam,1,337,0,0.038,309,303,56,4901.177,96,129,58,224,21,6
48187231,RaminBIKHODA,598,162,0,0.022,333,230,57,4901.174,47472,1560,8,127,95,103
48250142,021babak,5,810,0,0.07,472,71,62,4901.009,6979,951,0,56,15,401
48252327,mdubowitz,1,337,0,0.024,161,97,61,4901.002,168651,69310,24,72,1,64
48253345,irani4ever1,1,162,0,0.08,2214,1143,63,4901.002,9949,853,205,918,20,1071
48257148,pedha,9,337,0,0.014,795,423,64,4900.989,106229,3310,98,259,66,372
48265091,Abolfath,2961,66,0,0,52,25,39,4900.952,3082,4293,10,4,11,27
48294642,m_Foumani,15,337,0,0.02,178,139,55,4900.822,29516,2590,24,95,20,39
48306588,Nobateman1,1,162,0,0.428,15369,15259,64,4900.791,467708,4654,25,15155,79,110
48309150,HoWaziri,2949,67,0,0,12,4,19,4900.772,2086,1545,4,0,0,8
48325221,MehdiJami,27,337,0,0,370,333,63,4900.716,8839,10686,66,223,44,37
48347867,Fiefie42,1,199,0,0.104,4575,3687,64,4900.655,53537,859,64,2847,776,888
48348643,bitternism,9,337,0,0.1,409,325,54,4900.65,56363,4900,19,299,7,84
48402654,PDKIenglish,15,199,0,0.005,256,10,57,4900.494,24049,29024,5,0,5,246
48454250,greenfall_1983,9,337,0,0.129,450,371,13,4900.279,44160,860,16,352,3,79
48485832,AsbeAtash45,5,810,0,0.147,1841,1653,64,4900.344,14991,5059,14,1623,16,188
48534361,Raminagha,149,1966,0,0.083,1305,1145,64,4900.231,36291,23013,25,851,269,160
48617863,SMirzadegi,1,162,0,0,311,275,58,4899.99,3483,965,0,262,13,36
48636595,alivpr,11,1966,0,0.114,772,704,62,4899.923,71027,1239,28,666,10,68
48643614,LawdanBazargan,1,337,0,0.15,834,746,64,4899.892,5961,3742,53,681,12,88
48648723,kashkull,1,337,0,0.224,2749,2484,63,4899.868,142033,14325,121,2330,33,265
48747662,jkz1558,1,162,0,0.043,561,433,64,4899.536,1038,556,22,404,7,128
48757394,ginseng_teh,71,162,0,0.063,209,46,51,4899.505,4316,2514,4,2,40,163
48765219,maramezani,682,337,0,0,206,130,45,4899.42,2401,3586,12,92,26,76
48785310,RedHotChiliti,24,337,0,0,289,227,53,4899.436,8731,771,16,207,4,62
48865797,potkazar,1,162,0,0.017,149,59,61,4899.224,35544,10254,14,44,1,90
48888098,deansharafi,1,162,0,0.029,801,544,61,4899.151,52633,1291,117,425,2,257
48981619,tondkar,698,162,0,0,100,89,39,4898.742,71,883,4,63,22,11
48981725,nomedgirl,500,162,0,0,50,44,34,4898.614,3729,44,19,21,4,6
48983320,shary20,1,162,0,0,1785,1742,64,4898.742,42605,7025,2,1738,2,43
48994613,mmmmsina,655,337,0,0.029,221,168,52,4898.685,1154,417,22,138,8,53
48997116,iran_e_sabz,162,541,0,0.061,276,128,59,4898.664,3176,3259,37,80,11,148
49002027,RezaYounesi,1,337,0,0.021,311,265,64,4898.666,85387,8015,48,131,86,46
49054249,perdant,1,337,0,0.018,147,98,21,4898.404,3637,708,19,77,2,49
49061055,bmadaninejad,2963,68,0,0.005,445,423,49,4898.14,878,387,417,1,5,22
49066229,amunima,1,337,0,0.167,2332,2175,49,4898.046,538754,8837,72,2068,35,157
49080913,sarayeksad,498,69,0,0,78,48,33,4897.896,116,254,0,48,0,30
49084050,alirezat,1,337,0,0.016,417,220,61,4898.421,47782,5514,26,187,7,197
49087662,aziazi2020,1,337,0,0.024,590,467,64,4898.416,173102,7227,97,310,60,123
49095798,tezerjoon,1,162,0,0,280,235,47,4898.135,716,66,21,185,29,45
49100904,drnia,27,810,0,0.014,769,592,63,4898.382,17794,1525,17,92,483,177
49127938,arixolin,1,162,0,0.117,2526,2129,57,4898.212,733618,22363,213,1669,247,397
49128639,sdehghanpour,1,337,0,0.034,182,92,57,4898.293,113550,53003,32,57,3,90
49169248,persianjammer,5,810,0,0.07,902,895,64,4898.203,908,640,37,692,166,7
49185660,Ebihamedi,1,337,0,0,5,0,26,4898.145,36075,16508,0,0,0,5
49219756,rouhanim,5,810,0,0.08,1141,975,64,4898.063,9163,10415,47,836,92,166
49258147,arashdre21,1,162,0,0.015,156,77,56,4897.884,53962,14072,25,45,7,79
49274995,payam_esp,1,162,0,0,769,762,50,4897.665,85116,34,5,725,32,7
49276498,Green1212Nn,1,199,0,0.203,1785,1758,64,4897.829,3209,202,32,1713,13,27
49295564,tinoushnazmjou,183,337,0,0,188,133,53,4897.729,16356,6215,14,96,23,55
49315363,MMehran,20,337,0,0.092,111,80,56,4897.648,24212,3979,38,17,25,31
49318788,shivaseda,9,337,0,0.012,86,85,27,4897.533,246,55,27,57,1,1
49349658,mimoj1,5,810,0,0.128,1887,1742,50,4897.237,110662,7624,17,1692,33,145
49352717,faryadday,1,162,0,0,63,17,31,4897.363,220,40,9,4,4,46
49360794,elliminium,1,1270,0,0.029,145,44,29,4897.509,38213,7905,26,15,3,101
49425521,mehrandvd,1,337,0,0.041,417,379,53,4897.288,28940,1264,32,343,4,38
49440799,rahekargar,15,337,0,0,63,1,36,4897.295,368,7064,0,0,1,62
49441571,LadyPantea,2964,70,0,0,39,23,26,4897.293,308,1992,1,22,0,16
49467692,milad_e83,15,337,0,0.042,546,472,61,4897.211,1994,184,39,417,16,74
49472202,Sahand_Ava,38,337,0,0.041,948,387,62,4897.217,15989,3462,40,296,51,561
49491544,peymaneh123,7,541,0,0.351,1828,1717,64,4897.158,38682,15914,13,1681,23,111
49506513,Ardeshirz,363,810,0,0,125,89,52,4897.107,1773,4832,21,64,4,36
49535461,mTORpath,9,337,0,0.01,427,154,62,4897.022,92608,2190,22,8,124,273
49554665,ShahedAlavi,1,337,0,0.057,513,335,64,4896.954,709645,101103,31,243,61,178
49557520,Askharfeldman,1,337,0,0.028,721,505,63,4896.938,236362,6728,40,396,69,216
49582536,Simone88ir,9,337,0,0.176,4227,4139,63,4896.819,49018,266,31,4092,16,88
49586895,SuneEngel,1,337,0,0,40,27,23,4896.23,18527,27705,7,4,16,13
49592004,channeldraw,1,199,0,0.003,94,32,59,4896.744,181566,78403,0,25,7,62
49622659,sedaye_iran,1,162,0,0.031,1299,1048,63,4896.663,36797,3245,140,873,35,251
49668516,radmatt,436,337,0,0,315,304,53,4896.55,4322,188,4,293,7,11
49671017,AramidehHamideh,1,337,0,0.048,193,104,48,4896.473,4321,6823,31,70,3,89
49683453,thatsyazzz,1,337,0,0.135,1142,1095,59,4896.516,73870,65,139,900,56,47
49770457,victoriaazad24,1,162,0,0,161,59,60,4896.316,50759,3141,3,27,29,102
49825747,fariborzpooya,331,337,0,0,64,49,34,4896.119,595,742,10,25,14,15
49851061,Bardia_Hakh,1,810,0,0.028,539,262,63,4896.124,12361,1167,63,172,27,277
49923645,Balaclava04,7,541,0,0.073,142,97,55,4895.854,793,428,59,36,2,45
50093629,Serendipiti_Luv,13,199,0,0.165,505,456,59,4895.357,2406,2453,37,345,74,49
50142927,sarbazanorg,5,810,0,0.09,205,41,52,4895.124,7224,557,0,41,0,164
50191400,rezamarzooghi,20,337,0,0.019,369,285,59,4895.087,13638,1584,32,223,30,84
50219247,nikiiitaaaa22,1,162,0,0.164,2093,1884,42,4894.905,113834,785,38,1737,109,209
50232101,PlanetEarth2013,1,162,0,0.038,880,824,63,4894.952,32619,1305,15,666,143,56
50259717,Ehsanism,1,162,0,0.039,3236,2176,60,4894.793,1520181,36424,167,1928,81,1060
50285101,HosseinNbv,1,162,0,0.024,361,191,59,4894.712,41517,998,38,76,77,170
50516018,fereshtehgilaki,5,810,0,0.034,1491,1205,64,4894.133,36065,12206,216,390,599,286
50538330,watanistan,2965,71,0,0,5,4,5,4894.013,72,15901,3,0,1,1
50565568,zenvexo,328,337,1,0.045,241,159,44,4893.892,685,261,34,120,5,82
50622817,azajoon,1,162,0,0.119,2589,538,52,4893.622,83648,1367,127,407,4,2051
50631504,roozl3eh,9,337,0,0,111,77,34,4893.674,4767,204,10,38,29,34
50635701,freeman010,5,810,0,0.065,1732,1477,63,4893.68,248156,23091,336,1011,130,255
50646735,Bigli_Bowski,2966,72,0,0,31,11,33,4893.181,424,129,9,2,0,20
50720569,laudanl,9,337,0,0,19,19,17,4893.381,41,243,12,7,0,0
50754094,Artemis_part,5,810,0,0.013,574,206,62,4893.37,18375,929,23,105,78,368
51059999,salihashemi65,808,73,0,0,21,9,16,4892.473,116,60,0,6,3,12
51092092,noxnox000,269,337,0,0.056,263,183,16,4892.58,27978,8651,18,146,19,80
51122789,SetarehSaboor,283,337,0,0.037,703,650,55,4892.354,1817,192,60,196,394,53
51233934,zoorsam,1,162,0,0.007,268,117,58,4892.316,989,277,24,52,41,151
51241574,AP,2967,74,0,0,11,1,20,4892.17,4945,16050493,0,0,1,10
51272945,msAtTwitts,13,199,0,0,362,339,63,4892.236,738,2428,17,290,32,23
51434437,naderifar,5,810,0,0.019,536,288,62,4891.653,202633,8428,33,35,220,248
51483738,rostockwahl,1,162,0,0.039,134,90,62,4891.52,331053,8482,8,72,10,44
51566994,manoochehr101,1,162,0,0.167,1546,829,64,4891.305,80302,1030,0,828,1,717
51641483,sama_soso,5,162,0,0,90,50,51,4891.06,4812,727,16,15,19,40
51673220,MehdiJalali,73,337,0,0,194,102,61,4890.902,39686,12176,43,27,32,92
51698975,homo__erektus,1,337,0,0.132,1452,1418,59,4890.778,39838,240,25,1360,33,34
51779418,alilauth,1,337,0,0,460,394,61,4890.502,2203,1225,19,371,4,66
51796237,Ghoghaam,1,337,0,0,188,141,59,4890.447,17953,4244,5,75,61,47
52088774,Ghahveh_Darchin,1,1270,0,0.146,3873,3245,63,4889.565,216045,2177,127,2936,182,628
52095640,hodl_phoenix,73,199,0,0.033,744,680,63,4889.548,2268,906,134,508,38,64
52444859,justchangingun,1,337,0,0.036,916,476,64,4888.518,5387159,56970,54,368,54,440
52445044,yekmil,2968,75,0,0,88,44,47,4888.51,849,1773,23,7,14,44
52487958,Litttle_dolphin,2969,76,0,0,90,52,48,4888.411,116287,22340,7,28,17,38
52660746,Israel,1,162,0,0,13,3,31,4887.859,32983,874942,2,1,0,10
52787936,spoilers2nd,1,162,0,0.035,749,678,61,4887.483,8984,683,100,286,292,71
52988307,sina_JJJ,2970,77,0,0,45,23,27,4886.315,387,12,0,6,17,22
53090808,rh18641,9,337,0,0.016,318,44,60,4886.567,60409,5168,7,18,19,274
53341507,Roodabeh_,5,810,0,0.067,730,626,62,4885.823,20794,7765,14,528,84,104
53406241,bhzdsbt,133,337,0,0.016,286,258,58,4885.582,12928,2050,48,197,13,28
53425425,CallMeDiegoJr,179,162,0,0.013,150,41,32,4885.434,18738,3080,26,6,9,109
53545131,etesabkon,524,1270,0,0,235,177,57,4885.191,13757,793,12,159,6,58
53882483,baranmh,1,337,0,0.18,812,798,54,4883.571,19680,33,39,701,58,14
54595917,PejmanShojaeion,20,337,0,0,128,52,58,4881.527,3163,5601,4,45,3,76
54689640,Iran1st,1,337,0,0.013,475,141,47,4881.202,6376,959,23,102,16,334
54896883,fedfragapane,2971,78,0,0,16,14,17,4880.037,493,15867,1,9,4,2
55220449,maanii_a,5,810,0,0,137,47,56,4879.676,8320,11849,7,39,1,90
55520675,iman_ava,1,337,0,0.16,3984,3875,59,4878.806,217125,4577,79,3373,423,109
55521432,M_A_NI,1,162,0,0,487,461,61,4878.794,40125,1044,8,411,42,26
55803760,mohammad__sh91,124,162,0,0.014,278,176,54,4877.777,28115,216,8,152,16,102
55804841,SoheilAlerasoul,2972,79,0,0,24,4,21,4877.776,275,528,1,3,0,20
56048949,aaliaa,1,337,0,0.343,9177,9042,63,4876.867,251197,1378,192,8785,65,135
56100805,Sirius3998,1,162,0,0,3100,3041,56,4876.598,128919,1095,135,2687,219,59
56144957,noomniteg,500,162,0,0.021,282,257,51,4876.421,18720,82,25,122,110,25
56316575,besoyepirozi,7,541,0,0.267,1168,829,64,4875.894,2178,2280,5,797,27,339
56319902,MasoudFatemi,2973,80,0,0.014,185,129,34,4875.869,14973,5509,22,90,17,56
56325165,theoldcrowsings,1,337,0,0,684,604,61,4875.848,19501,386,51,546,7,80
56641887,baharenarenj,1,337,0,0.078,781,690,61,4874.871,18221,2606,55,630,5,91
56737801,divoooneh,1,337,0,0.024,249,155,43,4874.527,1001,678,63,83,9,94
56806379,NIACouncil,842,337,0,0,75,67,34,4874.352,931,22077,13,38,16,8
56961858,Maryam_Rajavi,7,541,0,0,20,8,46,4873.864,19411,77822,0,0,8,12
57180487,GetToSource,162,541,0,0,338,279,60,4873.212,1771,220,17,256,6,59
57266904,vajiehe,7,541,0,0.131,153,127,55,4872.919,988,3130,35,92,0,26
57280720,mshagerdi,1,337,0,0.02,181,124,57,4872.857,408,156,34,86,4,57
57596040,A_Jafarzadeh,7,541,0,0,103,29,61,4871.826,38040,17824,7,21,1,74
57703086,Sinaa_80,9,337,0,0.058,558,512,61,4871.474,6919,804,45,455,12,46
57742106,ablrchi,7,541,0,0,363,293,61,4871.377,1721,2170,28,260,5,70
57779388,ShawnaAzad,304,162,0,0.07,790,393,64,4871.27,7414,267,7,380,6,397
57908175,qatele_akhond,1,162,0,0.183,2972,2903,54,4870.587,104474,546,4,2368,531,69
58003911,acinemadirector,1,337,0,0.043,693,569,61,4870.415,47336,1081,39,517,13,124
58271532,persianbanoo,38,337,0,0.016,1061,675,64,4869.406,43657,26703,322,277,76,386
58784259,Louangie,7,541,0,0,210,210,21,4867.686,90,12066,0,184,26,0
58961589,vattandoost,38,337,0,0.089,1317,1163,61,4867.224,1698,11917,51,1097,15,154
59224569,Bami123,7,541,0,0,1293,1246,64,4866.396,2038,1333,0,1125,121,47
59435195,goshtkob125,1,162,0,0,5832,5778,56,4865.622,17472,365,1,473,5304,54
60322889,negaaara,1,337,0,0.028,286,192,56,4862.562,5238,290,66,100,26,94
60552482,sabaa_mhd,1,337,0,0.029,335,253,59,4861.798,26149,492,66,171,16,82
60696166,vidatalean,7,541,0,0,387,352,57,4861.374,2296,1365,2,338,12,35
60855865,brokenmisery,1,337,0,0.094,960,878,57,4860.835,22545,359,89,770,19,82
61748046,kpakfar,1,337,0,0.013,210,88,54,4857.746,1860,925,11,66,11,122
62088756,Mojahedineng,7,541,0,0.002,2785,102,64,4856.445,343109,22757,5,37,60,2683
62513246,jk_rowling,1,337,0,0,27,18,58,4854.622,872237,13958965,7,11,0,9
62855930,amiretemadi,5,810,0,0.064,190,148,63,4853.54,242683,60557,14,116,18,42
63140828,ahorafarzad,1,1966,0,0.01,544,180,58,4852.624,33822,10870,32,130,18,364
64323299,Vaja_IrM0I,95,199,0,0.001,286,144,44,4847.78,2277,628,52,5,87,142
64595152,myflconsultant,7,541,0,0.001,129,108,41,4846.584,258,201,100,1,7,21
64998232,noosh48,200,199,0,0.024,336,302,53,4845.569,3343,1566,39,121,142,34
65494780,Shayan86,113,337,0,0.029,622,572,63,4844.25,408184,85305,11,368,193,50
65865392,pemiphilo,1,337,0,0.048,712,572,20,4842.821,4756,5249,44,509,19,140
65968730,AnarchistT8,9,337,0,0.026,384,312,49,4842.235,6429,393,40,271,1,72
66002095,amirbakhtiar,1,162,0,0,75,26,56,4842.215,19534,3540,10,15,1,49
67309703,reporter_news1,5,810,0,0.044,1817,486,64,4837.665,36257,1977,16,402,68,1331
68343586,rothaarkobold,1,337,0,0.177,2256,2231,52,4833.69,85334,321,26,2110,95,25
68650887,mosbatboy,2974,81,0,0,207,186,55,4832.828,10551,11920,25,66,95,21
69058391,boghche,7,541,0,0.286,1032,586,64,4831.438,7435,5184,124,432,30,446
69145282,freedommesenger,7,541,0,0.056,4521,82,64,4831.198,42853,9800,0,0,82,4439
69172612,arabnews,2936,82,0,0,89,22,48,4831.101,2625,471965,0,0,22,67
70198787,Mojionix,1,337,0,0.089,2279,2050,62,4827.376,48504,1200,297,1527,226,229
70458212,IranianForum,7,541,0,0,390,348,63,4826.459,125969,52716,11,335,2,42
71299557,mersede,1,337,0,0.144,544,465,58,4823.511,27016,1062,105,226,134,79
71335228,sanazi007,1,1966,0,0.045,1253,1010,64,4823.407,133064,37842,31,427,552,243
72393957,LeoPersian,1,162,0,0.074,2499,2482,56,4819.194,179959,724,34,2213,235,17
73278351,amirak85,1,1270,0,0.713,5234,5147,43,4815.969,105963,1397,0,5132,15,87
73472407,Irankaraj,7,541,0,0,146,93,52,4815.371,2681,724,0,77,16,53
73638798,ameerrezaa_,2924,83,0,0,60,18,37,4814.658,298,264,2,16,0,42
73937639,afshineemrani,2925,84,0,0,37,23,40,4813.448,1386,51601,12,8,3,14
74751680,prisoninlove,2926,85,0,0,19,9,11,4810.511,18,87,0,9,0,10
74798873,shentiaspirit,9,162,0,0.056,968,652,54,4810.312,35930,105,196,265,191,316
74923524,samirarahimee,758,337,0,0,50,12,43,4809.929,32476,10151,10,1,1,38
74980737,OpIndia_com,2927,86,0,0,10,0,14,4809.745,4803,598066,0,0,0,10
76799145,MiladDehghan,5,810,0,0,51,36,37,4803.192,3783,2784,15,16,5,15
77972789,hamidopo,1,162,0,0.027,531,162,49,4798.808,14150,3136,28,120,14,369
81605543,lilika49,34,337,0,0.014,75,49,50,4785.575,10375,5653,26,17,6,26
82311780,hambastegi_meli,7,541,0,0,136,43,64,4782.855,12937,13310,0,43,0,93
82555110,Kimi_Adam_Goriz,9,337,0,0.272,3914,3737,62,4781.936,64679,1675,96,3587,54,177
83001733,farzaane,1,337,0,0.074,1464,1337,58,4780.228,39994,3485,217,974,146,127
83867503,halakoei,2928,87,0,0,14,0,18,4776.093,5573,35159,0,0,0,14
84124290,rahimifafa,1,337,0,0.015,117,36,17,4775.466,544,853,21,12,3,81
84664637,pooyaaaa,24,337,0,0.009,311,251,61,4773.411,2133,950,53,105,93,60
85076749,ranginkamaan,1,337,0,0.146,1119,958,64,4771.667,166586,1458,9,942,7,161
85565809,alifatehi_now,124,337,0,0,125,100,47,4769.654,615,777,1,92,7,25
85819933,masoudsoood,15,337,0,0,884,776,56,4768.568,13225,292,116,605,55,108
86519183,NijorojiN,500,162,0,0.023,161,140,53,4765.637,22037,88,44,94,2,21
86900370,kalaantari,173,337,0,0.027,385,252,50,4763.647,2279,1023,35,212,5,133
87474763,roozbehmon,1,162,0,0.022,393,151,63,4761.526,213273,5479,11,82,58,242
88389777,Haghaie,318,337,0,0,92,49,47,4757.697,13831,11993,5,33,11,43
88447782,Mahizadyaar,5,810,0,0.097,751,518,64,4757.543,82372,4506,139,270,109,233
88588412,hkhfstl,1,337,0,0.065,1275,1221,58,4757.039,9314,169,190,1012,19,54
89055208,Vahiddavoodi,318,162,0,0,176,143,51,4755.225,34202,933,1,137,5,33
89185283,article19org,2929,88,0,0,19,10,25,4754.646,292,49340,4,4,2,9
89454145,AZADMAN7,1,162,0,0.101,1954,1704,63,4753.622,111632,1382,119,1422,163,250
89529041,sanam_goli,9,337,0,0.096,1137,875,62,4753.364,86102,3606,49,679,147,262
89669859,HabibKhanT,1,337,0,0,80,19,35,4752.708,94593,210435,0,19,0,61
90155373,shadisadr,1,337,0,0,186,117,60,4750.67,98781,22080,19,60,38,69
90361778,sahandy89,1,337,0,0,538,473,61,4749.803,22866,672,8,465,0,65
90805710,FeRaNkY,1,337,0,0,950,937,57,4747.95,47201,131,10,926,1,13
90986064,hajitext,1,1270,0,0,51,31,17,4746.557,7404,1644,0,31,0,20
91158266,YourAnonStory,1,162,0,0.094,741,473,53,4746.351,338806,52033,9,450,14,268
91889110,Yazdanmoradi_,2930,89,0,0,19,2,21,4743.075,1488,2354,0,2,0,17
92853220,gorbodin,1,162,0,0.072,1269,1002,60,4739.24,66387,683,138,642,222,267
93637779,AdamMilstein,2931,90,0,0,50,4,48,4735.586,5916,168250,1,3,0,46
94023075,DragonSecGroup,1,162,0,0,97,69,33,4734.009,85066,15767,22,32,15,28
95164399,unnamed1692,1,337,0,0.028,159,45,46,4728.83,14790,652,22,18,5,114
96130616,alborz_z,1,337,0,0.054,1062,970,61,4724.625,268909,18281,103,831,36,92
96394122,abtahi_m,2932,91,0,0,36,9,36,4723.436,42089,133619,6,2,1,27
97383997,maasalan,113,337,0,0.035,311,228,63,4718.93,49933,15763,89,131,8,83
97523590,nejatbahrami,77,810,0,0.041,140,30,64,4718.343,150291,7509,11,13,6,110
97617682,Shadibeyzaei,1,337,0,0.012,195,115,59,4717.875,217680,49364,8,97,10,80
97636248,moslehiali,440,199,0,0,313,251,61,4717.785,12807,2171,12,237,2,62
97846634,northlyman,281,337,0,0.011,271,171,61,4716.909,28964,434,38,124,9,100
97912481,PortableSoul,2933,92,0,0,48,24,31,4716.581,186,506,10,9,5,24
97914276,hra_news,15,337,0,0.026,2755,169,64,4716.593,176629,47550,0,0,169,2586
98338037,biataberavim,2934,93,0,0,46,29,46,4714.753,21436,31763,6,17,6,17
99393914,beh_aein,1,162,0,0.251,1515,1498,35,4710.109,131101,97,63,1407,28,17
99540024,FaghanAzBidad,1,337,0,0.046,779,737,61,4709.475,5105,1550,91,565,81,42
99731922,2009Hashtag,2935,94,0,0,225,218,43,4708.121,2181,1048,0,97,121,7
100154795,rykiavik,1,2591,0,0,61,22,21,4705.9,34577,1698,0,12,10,39
100866996,Ariamehhr,1,162,0,0.072,2077,2005,51,4703.864,99576,3816,13,1836,156,72
101131772,nutgevity,2923,95,0,0,61,8,34,4702.656,2594,393,0,1,7,53
102030623,ghemamverdi,361,3016,0,0,55,48,20,4699.652,113,90,9,24,15,7
102686486,Baban37,1,162,0,0.007,1089,30,63,4697.632,8947,1300,10,0,20,1059
102742148,Meha_88,28,1270,0,0,488,352,20,4696.218,12267,1701,9,203,140,136
103685419,Rgon1818,61,162,0,0,1181,1014,57,4694.169,5425,1818,111,794,109,167
104449161,alikhavasi,9,337,0,0,56,22,40,4691.739,50305,2627,3,6,13,34
105159972,vengencism1,247,1966,0,0,134,96,47,4689.589,14723,1537,16,66,14,38
106738320,criticalthreats,2937,96,0,0,22,7,24,4684.487,13022,61205,1,1,5,15
107694341,yaqghii,4,1270,0,0.065,885,584,52,4681.408,12329,1098,20,327,237,301
108059466,arvinkhoshnood,5,810,0,0,86,43,50,4680.441,6267,556,16,18,9,43
108524355,mutludc,2938,97,0,0,41,5,36,4678.962,3539,128299,0,5,0,36
108525514,Rocinante_Fa,1,162,0,0.454,12679,12649,61,4678.963,222232,599,6550,5818,281,30
109328147,extension_ir,1,162,0,0,1327,1269,61,4676.462,91446,2834,17,1165,87,58
109539713,Elnaz_Elz,1,337,0,0.022,665,558,61,4675.718,162382,5244,23,529,6,107
109626033,nikimahjoub,1,337,0,0.028,448,173,64,4675.455,848150,45364,44,116,13,275
109793977,CyrustheGreatss,12,1966,0,0,109,90,46,4674.848,1302,477,0,85,5,19
110396781,ajplus,2939,98,0,0,20,5,30,4672.665,8645,1245544,0,0,5,15
112076204,sadri_narges,1,1270,0,0,225,119,31,4666.211,4640,765,22,75,22,106
112251679,porshoor,98,337,0,0,109,55,15,4666.37,4669,8755,3,51,1,54
112689070,seraj52,10,1966,0,0.016,455,387,61,4664.727,26686,635,3,187,197,68
114201348,Smvahedi,1,162,0,0,28,13,52,4659.609,35592,107090,3,0,10,15
114556991,N_i_L88,1,162,0,0.088,671,585,51,4658.302,28787,52,17,544,24,86
114706033,myriamin,9,337,0,0.105,890,794,55,4657.614,5832,548,93,692,9,96
117767974,Natsecjeff,113,337,0,0.043,388,377,59,4647.577,3249,74002,3,227,147,11
118000786,g0lb000,2940,99,0,0,57,10,43,4646.832,1501,3029,6,1,3,47
118238772,Behzaddeklameh,34,162,0,0.002,718,4,60,4646.141,5019,398,1,1,2,714
119692255,FloydHadi,9,337,0,0.018,238,136,61,4641.763,49099,1376,27,77,32,102
120536076,danesh_talab,18,2395,0,0,88,37,53,4639.416,26420,19876,6,5,26,51
122782632,pashazee,2941,100,0,0,40,27,25,4632.269,219,100,21,2,4,13
123894420,Shirinto,5,810,0,0.022,484,446,59,4628.578,15111,1310,220,184,42,38
124192544,rezabehjat,1,337,0,0.153,1126,1003,63,4627.571,69239,834,30,972,1,123
124439683,ThinkingAtheist,2942,101,0,0,15,9,25,4626.713,992,91839,7,2,0,6
125412752,mehdimeshkin,2943,102,0,0,21,4,10,4623.428,130,209,0,2,2,17
125805593,shazdeh13,2944,103,0,0,36,19,28,4622.237,276,620,12,1,6,17
126567033,PeymanMahoor,18,2395,0,0,37,14,34,4619.863,6863,1434,1,11,2,23
127178635,animanikalachi,1,337,0,0.081,669,643,53,4617.705,30527,1931,47,591,5,26
128377810,AlirEsfahani,2945,104,0,0,78,52,46,4614.198,15608,7380,17,20,15,26
